,Unnamed: 0,ID,region_id,private_business,prices,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
7426,7426,ac886e530c6aa002f9cfa759a47d7a95edd871fa,-6,business,41990.0,mercedes-benz,e-250,diesel,58400,2015,2143,white,3,8
7427,7427,edec26bbd90a8098b8f0facf78cdc30e80f6f05e,-1,business,16990.0,nissan,qashqai,diesel,116000,2014,1461,white,5,13
7428,7428,b10732a9d66b180a3ad496a31ee33c1b740d487e,-15,business,21740.0,renault,megane-sport-tourer,diesel,30514,2016,1600,white,5,35
7429,7429,5f6ed2011ac2e1bd740f9cbbb0c3b21c98435426,-11,business,64500.0,mercedes-benz,glc-250,diesel,9000,2018,2143,blue,5,43
7430,7430,2ccdaf444a85c78677d6684003607b29146ecb5c,-11,business,28680.0,bmw,318,diesel,9650,2017,1995,blue,5,8
7431,7431,3611c0f9621e6353164f6383b2d9b2f59b00cb82,-11,business,31990.0,bmw,420,diesel,52556,2015,2000,blue,5,48
7432,7432,26541bf0d9b954975d5417dbbe57df6b1033849b,-14,business,5500.0,renault,megane,gaz,123000,2003,1600,blue,5,37
7433,7433,33d6e69840224dc57d959026ba3e9e89eb00a63e,-11,business,14600.0,peugeot,208,diesel,72166,2016,1560,other,5,15
7434,7434,3377b509e397d542a859d26393c65b3a355a5596,-10,business,20990.0,mercedes-benz,a-180,diesel,114137,2016,1461,white,5,14
7435,7435,e22479feacc4b1992dd4cca815655b347feba46d,0,business,19500.0,audi,a4-avant,diesel,184000,2014,1968,brown,5,98
7436,7436,e2ae3254b09703ed469a4d7f1eabb01c858d949a,-14,business,14900.0,peugeot,308,diesel,81215,2015,1600,white,5,58
7437,7437,c1ab91de6fb3887226892d9f0a262d03e01bb0d8,-10,business,16750.0,mini,cooper,diesel,78500,2012,1598,other,4,20
7438,7438,0535f0d61b9bb0eade0fdb232a2e4a046a689d5d,-11,business,19500.0,audi,a3-sportback,diesel,74000,2013,1600,white,5,70
7439,7439,69360ecb3ff6ccac2859f37aa46a8227551c9d9d,-10,business,14590.0,vw,polo,diesel,39950,2016,1422,white,5,42
7440,7440,a6c9ffc2d1129a1592d69059393204475cbd646b,-13,business,8290.0,opel,corsa,diesel,144629,2013,1248,white,5,62
7441,7441,258e7eb337cc785cacfcd63160241fbd62ecdbcf,-10,business,21500.0,citroen,ds5,hibride-diesel,98764,2013,1997,white,5,36
7442,7442,69421b71a5f7d2b696e4eadda13c9d2f4e9b9b7d,-15,business,16500.0,bmw,530,diesel,226000,2007,2993,white,5,137
7443,7443,184dadf7de6cf1e44fc5740df36ebad8c8a96842,-3,private,11500.0,seat,ibiza,gaz,38500,2014,1200,white,5,21
7444,7444,43f58cd68f96599ac02eb988cd3aad60c8b894fb,-10,private,2300.0,toyota,yaris,gaz,95000,2000,1000,green,5,21
7445,7445,795623cbdfab9944e5e482909fc87dfa9c94b815,-15,private,11000.0,peugeot,208,diesel,85000,2013,1400,white,5,57
7446,7446,67e564d25d96fc696a135d6d8ac3b0a63eeb6d8c,-11,business,5990.0,fiat,panda,diesel,180000,2007,1300,green,5,73
7447,7447,c6b3835cf8f2477026bb420fb78b878cdf87d487,-1,business,8850.0,toyota,aygo,gaz,27388,2016,998,red,4,250
7448,7448,6f21d61aad620f7ef2e64894f5094c42fdea9916,-6,business,10250.0,toyota,yaris,gaz,32586,2015,1000,white,5,67
7449,7449,3419585c5ac75598959cc952316c2c474848061f,-3,business,15350.0,peugeot,308-sw,diesel,149000,2014,1560,white,5,22
7450,7450,2dda90f2a9d3776f6d1c4ac9ec38e339b713fb50,-11,business,49900.0,vw,type-2,gaz,120000,1967,1493,blue,5,66
7451,7451,9ea379716803df90815902b4e1d0431543db7738,-15,business,490.0,opel,corsa,gaz,147000,1999,1000,blue,5,73
7452,7452,d15f06fabeb18b04e4ec6ea035d91c5ea65b9576,-14,business,15000.0,bmw,118,diesel,179000,2011,2000,blue,5,13
7453,7453,4255bded7465d1be45e59ebccf23b4ff9cdaa167,-13,business,15800.0,renault,megane,diesel,79000,2014,1500,white,5,35
7454,7454,c5f644fd849622aeedd52f6815ee4c5284a5fcaa,-11,business,13900.0,seat,leon,diesel,182135,2014,1600,blue,5,53
7455,7455,17c1003958e8f19e1727cf784656a31e06c17716,-6,business,15850.0,renault,megane,diesel,149920,2014,1461,brown,5,64
7456,7456,74f3595c7266417723ac7b917abede0cbaa5edd6,-13,business,18000.0,audi,a3-sportback,diesel,80000,2013,1600,white,5,72
7457,7457,2f1bffd22244a3740a9da59d6348f90538de00b5,-11,business,4900.0,peugeot,206-cc,gaz,120000,2002,1600,green,4,29
7458,7458,1c6d860eb65032e53a06e4fd9f7d1134b673fb45,-3,business,17800.0,mini,one,gaz,21433,2016,1198,blue,4,17
7459,7459,257ec3cffd046859f9bf9d4a0c5a0d96dcbb064c,0,business,45600.0,bmw,530,diesel,62178,2015,2993,other,5,93
7460,7460,de199e9e42b49216a53d1eb26475bfaa3970055a,-14,private,9700.0,seat,ibiza,diesel,125000,2010,1600,white,5,55
7461,7461,659ac2ea42f5a83b6e20c5b10ae33004fb3f65b6,0,business,14900.0,renault,clio-sport-tourer,gaz,18896,2017,898,white,5,70
7462,7462,8649aa268ddac32a83a2028486b188b7532052a5,-11,business,41100.0,renault,koleos,diesel,1500,2018,2000,white,5,69
7463,7463,da6df615fae20d98f3195a7549a73240cf6ba531,-1,business,3100.0,kia,carnival,diesel,203000,2000,2902,blue,7,111
7464,7464,d3058b2f237017620bba9c577004b2941f7f2ca5,-11,business,20800.0,bmw,116,diesel,84040,2015,1590,white,5,32
7465,7465,c93238ca22a399dc53037a4b4236c3704b35930b,-6,business,15950.0,ford,focus,diesel,66000,2015,1500,red,5,64
7466,7466,822ccba2e14b122c2fca9655595e675acd9919a1,-10,business,16750.0,nissan,qashqai,diesel,130000,2013,1600,white,5,38
7467,7467,988b82038ee061f4ef88ac6c2fac14f3db21a4bb,-11,private,6750.0,mazda,mx-5,gaz,182932,1992,1598,red,2,20
7468,7468,ecbdddbd2e7047b29ade00f55bd7689cc08d138c,-3,business,17500.0,ford,transit,diesel,142533,2013,2200,white,6,62
7469,7469,bb355b1d323966dee928d4fe4c85a0548985b804,-1,business,19950.0,volvo,v40,diesel,148939,2013,1560,white,5,166
7470,7470,89999c31dfedfd24c5ab55b0bdc2314b715dadeb,-11,business,21900.0,nissan,qashqai,diesel,121200,2014,1461,white,5,21
7471,7471,814da6adf8d7944e20d949c4d51027e36725fb5c,0,business,17900.0,seat,leon,diesel,68113,2016,1598,white,5,19
7472,7472,1d502ce589f5bd9a7ff9f339c3378db59096d425,-15,business,11700.0,toyota,aygo,gaz,14288,2017,1000,red,4,94
7473,7473,f3e30154b7c8c85a1cb0cb946457ae1072e893f8,-13,business,3950.0,citroen,c2,gaz,150000,2006,1100,blue,4,74
7474,7474,c15f237eb1cb22913dcfc807a5cfdc7bf6666a04,-11,business,5950.0,renault,kangoo,diesel,157105,2007,1500,white,5,32
7475,7475,899fe2fe8cebf64afd16b3f10ec5221c71b3f3d4,-11,business,8900.0,smart,fortwo,gaz,47878,2014,1000,white,2,59
7476,7476,c1beddc704a551d125c544378c2bd1ff72b4fa1a,-15,business,16400.0,citroen,ds4,diesel,88749,2014,1600,white,5,89
7477,7477,ec8074e866f88f6bf25e55d6ec6ca84c2255e088,-15,business,13500.0,bmw,118,diesel,141000,2009,2000,white,5,13
7478,7478,0219485fd3beea58a7dffeda6aac6a843baebae6,-11,business,19650.0,opel,zafira,diesel,96784,2013,1956,other,7,59
7479,7479,bee006b0978667b0dd6ce0b034bad895960b7ac4,-13,business,36900.0,audi,s5,gaz,179687,2012,3000,white,5,138
7480,7480,73a3989c605692ce8f3f83244d242724fd7d9bbc,-15,business,17500.0,renault,trafic,diesel,76000,2014,2000,white,6,23
7481,7481,05b3204894cf42ac77e630be2ad090c5e7969cf8,-3,business,18900.0,audi,a8,diesel,257000,2008,3000,blue,5,305
7482,7482,e73f5e0c198519e18d28929df671c4ed76dcb61b,-11,business,6500.0,renault,scenic,diesel,116000,2005,1500,blue,5,55
7483,7483,66c69d52166435485d6f56962e24c7c65468edc2,-11,private,9000.0,volvo,c30,diesel,173000,2010,1600,white,4,22
7484,7484,a513853d0ff07819e1983f0d0d666bcd836aa7ce,-15,business,11900.0,audi,a1,gaz,79000,2010,1200,white,4,14
7485,7485,77327394a73a9c8bbf1087ce2c0a2633b9db37b1,-11,business,15500.0,peugeot,3008,diesel,132115,2014,1600,white,5,14
7486,7486,88e5ee1332e007cb47e3d24f34b216653332d1e0,-6,business,8650.0,toyota,iq,gaz,92800,2009,998,white,4,196
7487,7487,6e07b7fd6d5a7a7b53ef2cc1d252ca4f30e4278c,-13,business,29500.0,mercedes-benz,cla-220,diesel,198000,2013,2200,white,5,39
7488,7488,8771cfec7650c2ed8f0407a7bc68a725ade46f59,-2,business,12500.0,mercedes-benz,s-400,diesel,232000,2004,4000,blue,5,14
7489,7489,672ddba978c1b077bad7656851dbe1c820fa714c,-11,business,29900.0,toyota,hilux,diesel,69273,2016,2494,white,5,188
7490,7490,6a96e7f39362f41b380cc743c589f712abe58d6e,-11,business,7250.0,peugeot,207,diesel,85000,2007,1400,green,5,26
7491,7491,6ae1687d357840d976d971b30bdbddb12e39514c,-16,business,69990.0,bmw,m3,gaz,39950,2016,2979,white,5,47
7492,7492,2ce284e98aee5aef9570f433b4037983b2ec3737,-14,business,4800.0,peugeot,307-sw,diesel,270000,2006,1600,blue,7,20
7493,7493,cc1cbe6ecd66f105f86eb075d288584e35c0b9e3,-8,business,15900.0,citroen,ds3,diesel,68879,2014,1600,purple,5,13
7494,7494,1a027c8a12c585292758e5b20b581c37baa969d3,-10,business,37500.0,audi,a3-cabrio,diesel,27300,2015,1968,white,4,38
7495,7495,b0d312491f5a801d30acb2509b0dbdf990edc475,-11,business,13500.0,bmw,x5,diesel,201000,2005,3000,blue,5,168
7496,7496,bcfdc97a38f7c14a76543da030a032d46d1f1545,-11,business,53000.0,jaguar,f-pace,diesel,21741,2016,2000,brown,5,32
7497,7497,fa9a37d3b25330dafd7f5127de44efd6101a8261,-11,business,33300.0,bmw,420,diesel,78358,2014,1995,other,4,8
7498,7498,fe323ce048e79fe5a256211bf698df98960105ff,-15,business,21900.0,audi,a3-limousine,diesel,150000,2014,2000,white,5,69
7499,7499,3d83d033b3efb1d690a5dcdb588f3b98e83066ce,-11,business,22950.0,audi,a1,diesel,169000,2012,2000,white,5,49
7500,7500,6c4d62f7582b07748825854ac099fdf00027ba6d,-11,business,7900.0,fiat,500,gaz,66000,2009,1200,white,4,168
7501,7501,bd07c1b584cae951f6f6dd25359632a1fe1731f9,-11,business,98000.0,mercedes-benz,gle,diesel,35000,2016,2987,blue,5,42
7502,7502,39e1bd7ce6408bb1595d9f2a03757aadb258290f,-13,business,4300.0,mercedes-benz,e-320,gaz,390000,1996,3200,blue,5,28
7503,7503,594a6da39cad69652fadddfe02319d7fa452cc59,-1,business,16380.0,seat,leon,diesel,152068,2015,1598,white,5,22
7504,7504,40c88a355eda958d2c6b0c51a5ac67e0d01954f1,-13,business,21900.0,opel,vivaro,diesel,53000,2014,2000,white,9,76
7505,7505,245e83f293008d05f88b861482804b5ab421a1bf,-1,business,28750.0,bmw,320,diesel,94435,2013,2000,white,5,106
7506,7506,d46a7859f4fa2f17b6abf5d22d050b47a47f3216,-1,business,22990.0,bmw,116,diesel,14000,2016,1498,white,5,74
7507,7507,1562f8f69c3a74a107db36fadd71893eb954f63f,-13,business,25900.0,mercedes-benz,vito,diesel,100910,2014,2143,white,9,121
7508,7508,77d140d5ad5033efb633b0485a4a89151add1577,-1,business,19990.0,mercedes-benz,a-180,diesel,157000,2013,1500,white,5,29
7509,7509,c1801137cbc86912b7f03666a86afb6495ca5e4e,-13,business,9300.0,renault,megane,diesel,197000,2010,1500,white,5,32
7510,7510,0200e3adc269d12db50e202ca35145216b0e941c,-15,business,4850.0,citroen,c4,gaz,160000,2006,1400,blue,5,18
7511,7511,42620908a9786339a6a085e4b8dc73a8615805e5,-1,business,28999.0,land-rover,evoque,diesel,189000,2011,2200,white,5,43
7512,7512,c5f3ebe4315f28b77470f0e1e11cb71d6956c353,-11,business,17900.0,mercedes-benz,c-220,diesel,239000,2011,2200,white,5,41
7513,7513,5bfe6f09ad065ad9255775b0757b8bfc059850ce,-2,business,15750.0,renault,clio,gaz,2330,2017,898,white,5,70
7514,7514,1e6071176155f792aa61f6698af1615e60122a74,-13,business,10990.0,dacia,sandero,gpl,64000,2016,898,other,5,51
7515,7515,2a379dd40a3e6f90daca64c457f49fd2af7d07f6,-14,business,14000.0,renault,clio,gaz,6000,2017,900,white,5,92
7516,7516,d79cfa81117989a0550ff5a07ccd2099df4370ff,-13,business,18990.0,citroen,ds5,hibride-diesel,123000,2013,2000,golden,5,30
7517,7517,c5437557549739404ee933727000e67e99201e74,-1,business,12990.0,bmw,118,diesel,169900,2009,1995,blue,5,59
7518,7518,1f248be19d824549846c0cd13b08166099be8e9e,-13,business,17300.0,peugeot,508-rxh,hibride-diesel,185000,2013,1997,white,5,41
7519,7519,e1dbf9212380132c1cc1b79ca93bab5a353ef9ce,-13,business,28880.0,nissan,qashqai,diesel,100,2018,1500,white,5,20
7520,7520,a2f167cda10d158138ac7e9ca2279cafd3495220,-11,business,12500.0,smart,forfour,gaz,13250,2017,898,white,4,19
7521,7521,31fd727d9941cdba79cecb652028b674bf01bf40,0,business,5999.0,smart,fortwo,gaz,51000,2012,1000,red,2,19
7522,7522,1dd96d196c8b3a31730089831b7051b66a4f307c,0,business,18850.0,renault,clio,diesel,96,2018,1461,red,5,28
7523,7523,959cf5c1dab958c81d46787d33bd0a34eb919eca,0,business,16000.0,seat,leon,diesel,111171,2016,1598,other,5,21
7524,7524,75bf14ef852a43531791022ee0752ff0b685cf3c,-13,business,10990.0,renault,clio,diesel,129000,2013,1500,other,5,16
7525,7525,a27b311a1f8a3f6a06935c5b74e7661315088e61,0,business,14000.0,ford,focus,diesel,102828,2014,1560,other,5,20
7526,7526,713d5f79bb85eb64ee1ffb614e6f97fe70e682ba,-11,business,15900.0,citroen,ds5,hibride-diesel,104000,2012,2000,white,5,15
7527,7527,2689fa7f6d76787bc8b5d09862900386149dbd45,-11,business,25490.0,bmw,116,diesel,15400,2017,1500,white,5,118
7528,7528,55b7ec323f6276b2ac68d6d214ae03975706c17f,-11,business,23000.0,bmw,320,diesel,49975,2013,1995,other,5,32
7529,7529,31044d8a62437c4035a120876eab2eed881975a8,-13,business,22900.0,audi,q5,diesel,155000,2010,1995,white,5,28
7530,7530,279af1be3b61ccfaa01890873899723e8319bc14,-11,business,38500.0,jaguar,xk,gaz,67000,2007,4196,blue,4,36
7531,7531,3911a2b962f64b9985bb74d63373688c5c3609dc,-13,business,11750.0,mini,one,diesel,153331,2012,1598,blue,4,46
7532,7532,16eb94fea5c38ac6966628fd509e82c6a3a1af6e,-10,business,14500.0,renault,megane-sport-tourer,diesel,140000,2014,1500,red,5,14
7533,7533,fb286fad91d904ba7031ca066da2dec37c23f8fc,-13,business,14890.0,fiat,500l,diesel,17484,2016,1248,white,5,79
7534,7534,e48b13625ef2acc90c99453dfbb22c6cc702e0aa,-11,business,29990.0,bmw,520,diesel,159000,2014,1995,blue,5,187
7535,7535,20036d3e6c6139697fb9a74a2dc38e1a462ccfdd,-11,business,15000.0,audi,a3-sportback,diesel,238379,2015,1598,other,5,18
7536,7536,1b0151ea8df913fe1650ea35a696abb6a0b267d4,-11,private,14500.0,bmw,320,diesel,216000,2007,1999,blue,4,15
7537,7537,1a571287ab54189c51ef3c6d65d578db049a69ec,-11,business,36990.0,opel,insignia-country-tourer,diesel,48701,2015,2000,green,5,96
7538,7538,c5338ea642dd66834cb0e512eda62055c361ffc4,-3,business,11900.0,vw,scirocco,gaz,120456,2009,1390,blue,4,230
7539,7539,6b390081624b872f0285e4413d0cfaa1817a4a43,-1,business,7300.0,renault,clio,diesel,1,2016,1461,white,2,9
7540,7540,8bf809979d0213314679ca2b40976f798a0925d5,-13,business,7900.0,fiat,500,diesel,175600,2009,1300,beige,5,7
7541,7541,3af2d54a93a8f7e6321abecb4cbde4d3e08195eb,-16,business,16240.0,vw,golf,diesel,99985,2013,1600,white,5,93
7542,7542,50186e36a7bac7a15e49250382eb03df922d588a,-13,business,10000.0,nissan,qashqai,diesel,139800,2008,1461,blue,5,43
7543,7543,7613324bd997769bda9ea4f5f04dd76b71fa2b60,-11,business,15900.0,peugeot,2008,diesel,70960,2014,1560,white,5,27
7544,7544,516e602612912c76ca32dac7b8660dad4dcc8e53,-1,business,13990.0,peugeot,2008,diesel,120000,2014,1560,white,5,14
7545,7545,7d8328103ff5a24f06b5d49e7ed6994a7533290a,-1,business,10799.0,fiat,500,gaz,37552,2015,1200,red,4,15
7546,7546,08c61ef21cf72f816c3fbd15f5444faaf35e0685,-14,private,6000.0,toyota,celica,gaz,214500,1996,1762,red,4,11
7547,7547,f9bda8d293abaf6d691d3fe6e62dec0071375fbd,-8,business,4850.0,honda,jazz,gaz,71000,2003,1200,white,5,68
7548,7548,5971d68f79ca586b9e412879ee6a7ec90a799eef,-13,business,8990.0,fiat,500,gaz,34000,2010,1242,white,4,17
7549,7549,3d49dbe6d66d0067a6b83ba239023fc5fc01e58f,-13,business,9600.0,renault,clio,gaz,69802,2013,900,white,5,7
7550,7550,791c83b101937ad66d4217eed2f351dd4480ac73,-13,business,3500.0,nissan,primera-wagon,diesel,220000,2003,1900,blue,5,25
7551,7551,a96d67f1f387354fc491727b412b5c1007866464,-13,business,13490.0,peugeot,308,diesel,169000,2014,1600,blue,5,90
7552,7552,2631454f1b2a23359f92fe69bd150afb332839d5,-11,business,14900.0,mini,countryman,gaz,66100,2012,1600,white,5,26
7553,7553,e12081f73e7b322be352b54c6395d3192abecd4c,-15,business,8990.0,vw,up,gaz,33746,2016,1000,white,4,54
7554,7554,e959eb8531b61df8a87b73d1e59d6c4e218cbb9b,-1,business,5350.0,renault,kangoo,diesel,188000,2005,1500,blue,5,36
7555,7555,77e6a60677c97b8c3c047d914c0499eceb201530,-15,business,15790.0,vw,touran,diesel,110000,2012,1600,white,7,301
7556,7556,24db915e0e200c16f02f5f7a14217897303d084b,-13,private,37950.0,mercedes-benz,c-220,diesel,44000,2015,2000,white,5,22
7557,7557,4fafc44e9cefcf045a20fc0754e9d3ed3496d079,-11,business,12750.0,peugeot,208,gaz,18000,2017,1198,white,5,96
7558,7558,a5606943b1a194c11cb57259780fa1e15c8d75e9,-11,business,15690.0,renault,captur,gaz,17179,2017,898,orange,5,31
7559,7559,0e66b16665c26a8536ebf496900a43168ba8ee89,0,business,37800.0,volvo,xc-60,diesel,76000,2016,1969,blue,5,162
7560,7560,b512ada35d31f9057e4e30f71acd0cd6af3c990b,0,business,9650.0,fiat,panda,gaz,2439,2016,1242,white,5,18
7561,7561,599b66ac5bdec469518d4e587d6563f7b33fb3dd,-11,business,16995.0,renault,captur,diesel,23000,2017,1500,red,5,41
7562,7562,599ebe719daa96b0bdf7c706e9cc8a403f4ee3b3,-13,business,33800.0,bmw,320,diesel,32700,2014,1995,white,5,28
7563,7563,d3206a3b0c94f592d73f430486745c05d71ae149,-14,business,3400.0,ford,galaxy,diesel,280000,1998,1896,green,7,82
7564,7564,ed2e7be6b751d661ef3bd30a05a9ceaaad280894,-10,business,25890.0,bmw,318,diesel,89717,2013,1995,white,5,12
7565,7565,3657ea6b20e04a62df7bce359e6fe4305c0f4f0d,-11,business,37500.0,bmw,225,diesel,37000,2014,1995,white,5,94
7566,7566,2b1684198b6e40378442d849223d7e8d83a7162f,-1,business,15999.0,renault,megane-sport-tourer,diesel,93792,2014,1500,blue,5,14
7567,7567,55c64336728a8179e9acadcbce0556af21fef6e2,-3,business,26400.0,mini,clubman,diesel,17949,2017,1496,blue,5,51
7568,7568,f8e6cdd408fd2c487fb3fffafa72af8e0807fcf3,-15,business,29980.0,vw,sharan,diesel,47600,2016,2000,blue,7,134
7569,7569,b180345e3daaeaef01cdb28bc4f0a7221fc00f42,-13,business,11500.0,renault,twingo,gaz,709,2018,999,white,5,7
7570,7570,e1a9cd0053e1f47ffbfae82fcaa87e174207e145,-15,business,18900.0,honda,civic,gaz,17407,2016,1339,white,5,224
7571,7571,43f5536ba3265f7fdd83cd971d956c3ca5042be4,-11,private,1390.0,renault,laguna,gaz,80000,1996,1800,green,5,16
7572,7572,26af0325930a9a97c464bd03b924d4f2162b0176,-14,business,32950.0,bmw,220,diesel,40409,2015,1995,white,4,128
7573,7573,c86a00b545bac49b7e34406a4d587984710644b8,-13,business,38800.0,jaguar,xe,diesel,19358,2017,1999,white,5,100
7574,7574,4f0c4a21cd53632a54d0f2a1ef9d98dd47deac60,-13,business,16300.0,volvo,v40,diesel,152000,2013,1600,white,5,48
7575,7575,5b3c763c3c57aa17ac107cf19b90b85a15d1de4e,-5,business,23500.0,renault,megane,diesel,10,2018,1500,white,5,95
7576,7576,3b68835d10036a729cc121002657ca550f01eaae,-13,business,23500.0,mercedes-benz,a-160,diesel,6988,2016,1461,white,5,46
7577,7577,aa992eda6790e37f478028ce6a4fd14f166a322f,-13,business,10990.0,renault,clio,diesel,129000,2013,1500,other,5,15
7578,7578,4216c4d11c307c56434a04f0a1909f2966b85424,-11,business,13700.0,renault,megane,diesel,106462,2013,1461,other,5,55
7579,7579,c15adbdd128b1c252cc2a88d21e902aba7b28289,-11,business,27800.0,vw,touran,diesel,27,2017,1598,other,5,82
7580,7580,8a53a87458c86c63c397a67bd1775a9d95304b08,-11,business,16480.0,bmw,116,diesel,94551,2013,1598,other,5,8
7581,7581,2f43383fc25ceea86b125b55eefa767c5b94a2f3,-14,business,17500.0,vw,cc,diesel,212000,2013,2000,blue,5,31
7582,7582,834aa1f6b812799899e41ff2b067611b66ae1dd8,-11,business,10750.0,bmw,320,diesel,190000,2006,2000,blue,5,26
7583,7583,e17551177023a07547f1ea672a54b12497dc40f7,-11,business,7980.0,chevrolet,spark,gpl,68362,2012,995,other,5,65
7584,7584,1705c88203fc17825f7bac0499b906f38b88a731,-11,business,28400.0,mazda,6,diesel,35000,2017,2191,white,5,192
7585,7585,6d62c0e7618924ff90d20391acd3006505375678,-1,business,29900.0,mercedes-benz,gla-180,diesel,1,2015,1461,white,5,61
7586,7586,7ba31f26a131931874d2945c1ec0a7a9a49ae6a8,-11,business,10495.0,ford,focus-sw,diesel,102000,2012,1600,white,5,8
7587,7587,8c7c4247db34ee0b863c6aa60715ab30786ed38e,-11,business,26000.0,bmw,116,diesel,31342,2017,1500,white,5,298
7588,7588,2c0b5b2aa0b4097016444a9111830872d42aaf12,-13,business,21500.0,mercedes-benz,a-180,diesel,50000,2014,1500,white,5,10
7589,7589,0be4710388c6a10bd26acc33a1b74a143743d4a3,-13,business,13990.0,bmw,118,diesel,200000,2009,2000,white,5,22
7590,7590,7856b67a648933243b1f9ba16d94ce44d4ff6e1e,-11,business,2990.0,renault,laguna-break,diesel,236154,2002,1900,blue,5,13
7591,7591,b9e7104bf0754de9f761cf7e5b78e6180f367fae,-1,business,1000.0,fiat,punto,diesel,200000,1998,1700,white,2,27
7592,7592,fa2f6225f9e0ed3d37c40b46524d463bd0b7d30e,0,business,17500.0,nissan,pulsar,diesel,25540,2016,1461,white,5,38
7593,7593,48bde3f3864824f7fc7f76d6a46f4af82371c92b,-11,business,47990.0,mercedes-benz,cls-250,diesel,68509,2015,2143,blue,5,44
7594,7594,32a189c4133de943a2e8b8fbfc3583c3d2c5c1ab,-11,business,10450.0,fiat,500,gaz,43700,2014,1242,beige,4,82
7595,7595,961004e1bb2eff175c062842c141ece32fef3c90,-13,business,16890.0,nissan,qashqai,diesel,142000,2014,1461,white,5,89
7596,7596,dccbe33b8d4cf5fc05752c4eefb0333f7b9b04d5,-14,business,17990.0,bmw,x1,diesel,140000,2010,2000,white,5,139
7597,7597,0beb0871e506e5160e204fccfae0e70863c9f257,0,business,15800.0,seat,leon,diesel,103664,2016,1598,other,5,21
7598,7598,e975209e1b5085ed3997089ca89fea450da848dd,0,business,12200.0,ford,focus,diesel,105757,2013,1560,other,5,94
7599,7599,f97f7ac45b28956fd964c453255017cdafcea3a0,-11,business,12400.0,citroen,c4,diesel,99000,2014,1600,brown,5,262
7600,7600,641a57d8132879a802755713b22b0a701fccb1de,0,business,21900.0,renault,megane-sport-tourer,diesel,103,2017,1461,white,5,64
7601,7601,83e626a6b11cc1fcb6e9bcc82e03a9fc7abb5602,-10,private,18250.0,peugeot,508-rxh,hibride-diesel,135000,2013,2000,white,5,26
7602,7602,d92e4ef43031dd0a039dfe13b007ff62b1d824a9,-17,private,6250.0,citroen,c4,diesel,230000,2006,1600,white,5,8
7603,7603,cd8466d309d9608f8ea1fbba3e917e443df7815f,-11,private,22499.0,mercedes-benz,a-200,diesel,115000,2013,1796,white,5,58
7604,7604,fad60d17eb09cb1d1a57d14a891629a0a4ee046d,-15,business,17900.0,peugeot,5008,diesel,109413,2014,1600,white,7,7
