,Unnamed: 0,ID,region_id,private_business,price,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
20243,20243,7e0ac9f02829da8c50f82e8c023306f1e3f2236d,11,business,13990.0,citroen,citroen-c4-cactus,diesel,141972,2014,1560,white,,49
20244,20244,1e6416522249d1953b700bf58cb5da88a41ddf1c,13,business,9600.0,citroen,citroen-c-elysee,gaz,71429,2014,1200,white,,8
20245,20245,44b6648b4500a4108c9f6c639e05251abb976cd8,13,business,3250.0,smart,smart-fortwo,diesel,125254,2001,800,blue,2.0,7
20246,20246,9e3335425a608689846cb19bd6af7b902d22d888,0,business,19900.0,peugeot,peugeot-308-sw,diesel,29961,2017,1560,other,,28
20247,20247,8ee5d5c3697d779ab5ad64cca82d772f89606501,0,business,18100.0,renault,renault-captur,diesel,45289,2016,1461,other,,28
20248,20248,72e7e49ff9614e8727b019caf03823463ecb3e7d,13,business,12500.0,mazda,mazda-mx-5,gaz,71000,2007,1800,red,2.0,58
20249,20249,dc4945f03afa71e5a4394cdf7f3407baf484a0f2,15,business,17980.0,nissan,nissan-juke,diesel,14409,2017,1461,other,,49
20250,20250,da335e4bc3415dae3cc5203b8d04e485977d6947,14,business,12500.0,seat,seat-altea,diesel,126000,2011,1600,blue,,214
20251,20251,52ed6dedc186c3c42f8487ce6669e134e548cf2b,11,private,7950.0,audi,audi-a4-avant,diesel,232000,2006,1968,green,,10
20252,20252,9a5f7fbca5a13cb8e42de6fb50563996d4dc5c97,11,business,67490.0,porsche,porsche-panamera,gaz,84349,2011,4806,blue,4.0,166
20253,20253,3d1fd18401265cd2c917e54c47bae20860f52dd2,11,business,14700.0,nissan,nissan-micra,gaz,6386,2017,900,red,,17
20254,20254,a43c6a23e338a0bc24966fd723d14c34341f1a96,17,business,15888.0,citroen,citroen-ds5,hibride-diesel,161995,2014,1997,white,,20
20255,20255,7074d8300e18dbb7f9615d0b690b3d784e36805f,13,business,16250.0,renault,renault-captur,gaz,19365,2018,898,white,,12
20256,20256,cf05a2d108dc6d1e1839a6c38053a80e7d74e51b,3,business,10790.0,toyota,toyota-aygo,gaz,14022,2018,998,red,4.0,27
20257,20257,f30cda4b6905409698d36944cb4d344c49ff90b1,1,business,11250.0,bmw,bmw-318,diesel,79000,2014,1995,white,,12
20258,20258,e8bd9417e292fadfb83077ef56306ad1eeb1869d,11,business,7990.0,vw,vw-golf,diesel,163000,2008,1900,blue,,19
20259,20259,9507d4c8fd6d2746d25774cdc100b2541fbbdded,13,business,16990.0,opel,opel-astra,gaz,27258,2017,999,blue,,7
20260,20260,cb1ceda2268b53433cd53535a430b409bf39cf4c,13,business,27890.0,mercedes-benz,mercedes-benz-e-300,diesel,157971,2015,2143,blue,,13
20261,20261,f7f6dd9372dbdc478d23c4d29d911ad92e4f3f89,13,business,28000.0,mini,mini-clubman,diesel,11000,2018,1497,other,,14
20262,20262,518bebd24eb897cf4a094e850cd87469855a2a7e,11,business,19200.0,opel,opel-astra,diesel,13444,2017,1598,other,,17
20263,20263,e9089726bdef78c2f50e9aadfe38e046e79d9f30,8,business,23500.0,bmw,bmw-318,diesel,93708,2013,1995,blue,,159
20264,20264,4f96b54eb1e436c01a71b20692739e8a8f050803,11,business,14900.0,kia,kia-ceed,diesel,119000,2013,1598,orange,,25
20265,20265,2ec4d45c23e2f7739310fc1238866dfdf0e1c050,13,business,15900.0,audi,audi-a1-sportback,diesel,121000,2012,1600,white,,26
20266,20266,4b9126e115a8bba8ca53a27eaa95edb493f57363,1,business,10950.0,citroen,citroen-nemo,diesel,78000,2013,1248,white,,113
20267,20267,602784d008f92edda16fabc9fe4f32bee4b7de0b,15,business,6500.0,renault,renault-twingo,gaz,96000,2012,1461,blue,4.0,83
20268,20268,e4656739df269a338a8a76d6f00333757d3780af,15,business,13490.0,vw,vw-polo,diesel,101860,2016,1400,white,,7
20269,20269,248afc25a560a8233acbe7c5ada74348a4ac7c0a,11,business,10950.0,peugeot,peugeot-208,diesel,87251,2014,1398,other,,15
20270,20270,186dc8e7ac7adeb65eecf7e02c9854240d45196e,13,business,17400.0,volvo,volvo-v40,diesel,119000,2013,1600,white,,58
20271,20271,ccad581911f321ea2d176da6042ab70e6b3e0f2e,11,business,32900.0,bmw,bmw-420,diesel,71086,2017,2000,white,,20
20272,20272,e8cee779e1398a5c105ecc2ae12df675d98b243e,11,business,14480.0,volvo,volvo-v40,diesel,96051,2012,1600,blue,,20
20273,20273,48cf6ee6b77832e2804d4136bd96692e6923fd01,13,business,11500.0,renault,renault-clio-sport-tourer,gaz,43700,2016,900,red,,26
20274,20274,9ea5511f17178cf854dec54d71d384b55412a66b,0,business,7550.0,mercedes-benz,mercedes-benz-c-200,diesel,340000,2001,2148,blue,,37
20275,20275,ca01dbb7f4e372dbd21d0789cea764b02b30b864,13,business,9990.0,renault,renault-megane-sport-tourer,diesel,196000,2013,1500,white,,7
20276,20276,d7e682a452009623925dff85de5220c89af83b5c,11,business,15490.0,renault,renault-clio,diesel,19917,2017,1461,white,,57
20277,20277,ad12819c4c6dfd54f1043eedfd1656687042c173,11,business,19800.0,mercedes-benz,mercedes-benz-a-180,diesel,76247,2014,1461,other,,15
20278,20278,298bb43bba0a1d789c38c0350d3097d171463785,15,business,16000.0,seat,seat-ibiza,diesel,98000,2014,1600,white,,80
20279,20279,cc3b1b532fa01a12a0945a6c3de4925c68cf779b,0,business,18500.0,peugeot,peugeot-508-sw,diesel,136489,2015,1560,other,,76
20280,20280,069a09a6cfa23ea9f4cbe8f1b6ff230a94a3a76c,15,business,18900.0,nissan,nissan-qashqai,diesel,107852,2014,1500,white,,45
20281,20281,ada009b3edbdc1bbcb1f1218addc7c82bb30ffe4,13,business,13750.0,opel,opel-insignia-sports-tourer,diesel,198000,2014,2000,white,,101
20282,20282,5700b25209b849729664c7a4cb54fb390098b84e,3,business,13790.0,opel,opel-corsa,gaz,5,2018,999,white,,68
20283,20283,cfa4d1e40540fa053424e6ef531ae9aa69b04a72,10,business,6250.0,audi,audi-a4-avant,diesel,331000,2001,1900,blue,,42
20284,20284,9d97d9d98b39f35d2df6194ba31e7a78e81c7159,11,business,24350.0,volvo,volvo-v40,diesel,4700,2017,1969,other,,68
20285,20285,f80168c0834b29071ee27e974085c37a37b188ac,11,business,13980.0,nissan,nissan-juke,gaz,58118,2014,1197,white,,26
20286,20286,8d33988287b23803109a5e256a2b4009a91ce4c7,11,business,5950.0,fiat,fiat-ulysse,diesel,215000,2004,2000,blue,7.0,123
20287,20287,6c7119eb24439783e19ad2c50415e725bd9413e9,0,business,41500.0,vw,vw-tiguan,diesel,17000,2018,1968,white,,40
20288,20288,1c814a2eddc8a9b842bad1191661a1a9fb97e694,11,business,17700.0,volvo,volvo-v40,diesel,66629,2014,1560,other,,15
20289,20289,0bbe80c6dad628a67947a640c86c4c4f272a9c52,15,business,13999.0,peugeot,peugeot-508-sw,diesel,145886,2011,1560,white,,92
20290,20290,1b2ead38428806b95e41514c9ebe3117bf0b9e93,14,business,5990.0,vw,vw-passat,diesel,224253,2001,1900,blue,,28
20291,20291,0247f0a38c602f2e6d4ce198b45c3d387e8c1eea,13,business,11750.0,land-rover,land-rover-discovery,diesel,250000,2000,2490,blue,7.0,7
20292,20292,a794624a769e9a085c3688ad1b5fd6080d07aa48,0,business,15500.0,renault,renault-clio-sport-tourer,diesel,43370,2016,1461,blue,,99
20293,20293,2ce2d23ea8f3f5403071d4078b45b81b7ea33d25,11,business,24800.0,bmw,bmw-320,diesel,159000,2016,2000,blue,,66
20294,20294,33b8d997b46b9d945a4e3de875262ce75734b99d,11,private,6750.0,fiat,fiat-500,diesel,135000,2008,1300,blue,4.0,48
20295,20295,7ad3e81bd2c59124c2e7220bc4cf2abbbb835c80,15,business,15190.0,peugeot,peugeot-208,diesel,18921,2018,1560,white,,78
20296,20296,6a6f81c05d8f606fd0f33481df2de1d4616bbd7d,13,business,2650.0,mercedes-benz,mercedes-benz-190,diesel,533000,1990,2000,blue,,12
20297,20297,854ab2e1590213c350c749658172e80da9385c91,1,business,13950.0,bmw,bmw-120,diesel,150000,2007,1995,blue,,53
20298,20298,4fa1df9a2573d45c0fe1ec52e3e334754c7d86bf,15,business,32900.0,mercedes-benz,mercedes-benz-c-220,diesel,129000,2015,2143,white,,53
20299,20299,e82030bd658c47004c00b4dc4244e89438ce6ec9,15,business,14750.0,mini,mini-countryman,diesel,178000,2013,1600,red,,28
20300,20300,1eebfe6fff15c67cde09685771bdae1275e184fa,0,business,18200.0,volvo,volvo-v40-cross-country,diesel,93067,2014,1560,other,,7
20301,20301,0818ac935326387f7de58ca955eb54e5903e61e0,13,business,17750.0,peugeot,peugeot-2008,diesel,80000,2016,1560,blue,,118
20302,20302,08c368453f3c5176e6ce94392940ce1ab934cd7e,15,business,10900.0,vw,vw-up,gaz,4795,2017,999,white,4.0,83
20303,20303,293132f234f118a310c959d0f9c3dc1eb8110308,13,business,6490.0,peugeot,peugeot-107,gaz,75808,2013,998,other,4.0,17
20304,20304,b6657e0871bdc1f102c9d5f19002f56cea380437,11,business,15900.0,nissan,nissan-micra,gaz,400,2018,898,red,,15
20305,20305,bab21b83309fa290c76b5d0f3de8fba63705459d,13,business,23900.0,vw,vw-passat-variant,diesel,119798,2015,1968,blue,,29
20306,20306,6185e92d8e071003f7758c447f6b81da5532403f,0,business,10150.0,opel,opel-corsa,diesel,76346,2014,1248,other,,16
20307,20307,a63811cb9afbf13dd448d5955a976fc3f552b403,15,private,10600.0,bmw,bmw-118,diesel,159000,2007,1995,blue,,111
20308,20308,70bf182ebe1ca7d46748cf7e282f1c1c20ee3b3c,11,business,31100.0,mercedes-benz,mercedes-benz-cla-200,diesel,49986,2016,2143,other,,13
20309,20309,ee732bb1b298104cb90d97dbf6d7a5abc37c17f9,11,business,5900.0,kia,kia-picanto,gaz,84058,2011,998,white,,37
20310,20310,184c87f48f80d3619ab65a41557c4893188cb594,13,business,19900.0,renault,renault-megane,diesel,83000,2016,1461,white,,12
20311,20311,e06c41e9ea242aebbb539055d040e6f790ee7fdc,15,private,14500.0,mini,mini-clubman,diesel,85448,2011,1598,brown,,32
20312,20312,1492eece4439124ef38701d9e7597c5613afb540,13,business,16450.0,alfa-romeo,alfa-romeo-giulietta,diesel,75427,2015,1598,white,,20
20313,20313,77d849a54f9537a0bebc8d6d6b62c94a0d0fad83,13,business,19200.0,mini,mini-one,diesel,60000,2014,1496,blue,4.0,39
20314,20314,a3e1ffab776d709471a435970feff03d80c81046,11,business,13300.0,ford,ford-focus,diesel,104558,2014,1560,other,,12
20315,20315,4a41310028e039647a3d2ff5ddb7db59a6c67b1e,11,business,12300.0,renault,renault-clio,diesel,81794,2015,1461,other,,16
20316,20316,92462333a8f3d5a93ae05efc0cedd6e9fba7dc2e,11,business,12400.0,seat,seat-ibiza,diesel,56537,2016,1422,other,,16
20317,20317,52959b72f06169ff9bedd54880a2d0e53c05a66c,15,business,49900.0,bmw,bmw-520,diesel,26150,2017,1995,blue,,87
20318,20318,1a5758600320df096af262c5c4b6e459ab41d52c,3,business,27990.0,bmw,bmw-i3,hibride-gaz,20610,2016,647,white,4.0,128
20319,20319,1911be2c22534cc9b99df41aeef64c40e2da4eaf,11,business,20990.0,vw,vw-passat-variant,diesel,117000,2015,1600,brown,,25
20320,20320,cb602275db820fdb429c9e1d83c41270972595db,11,business,9950.0,renault,renault-megane,diesel,109000,2010,1461,white,,72
20321,20321,f4c75a4185ddbfca639045984303ad8d8523fb01,11,private,1190.0,daewoo,daewoo-matiz,gaz,139000,2000,1000,green,,8
20322,20322,ba2101a295a186516970f0044a2948acbdaa83c8,11,business,17900.0,audi,audi-a3,diesel,97971,2014,1598,other,,17
20323,20323,f8619dbc0f9ed77220547ce8fc8fd7ac312f17e4,15,business,21590.0,vw,vw-golf,diesel,44089,2017,1598,white,,25
20324,20324,6d966033f5d87c5f3e7b934ad19bc7ec4463438e,13,business,14500.0,jaguar,jaguar-xj6,gaz,70000,1973,2800,other,,13
20325,20325,dfd92df8de553b1a35313d645fe851d140354d40,11,business,37900.0,renault,renault-grand-espace,diesel,86500,2016,2000,white,7.0,9
20326,20326,ddb08f139b53874ac7fbad92ebd21c4a9c5ebfeb,11,business,20700.0,vw,vw-passat-variant,diesel,82799,2015,1598,other,,9
20327,20327,ae2928efb925c5876ade88e991c42a6c9f788026,10,business,24750.0,renault,renault-megane-sport-tourer,diesel,11876,2017,1461,white,,13
20328,20328,90f9bdfa6eec26760587da04ef89a989361c778c,13,private,18750.0,opel,opel-astra,diesel,28000,2017,1600,white,,60
20329,20329,b4a7f1ca340eae7c73c46949e8d5703164a3b6c6,11,business,17400.0,renault,renault-captur,diesel,16654,2017,1461,blue,,82
20330,20330,0f837e9e66e26e91356ebd2ada5cb98ba8784dd6,0,business,221900.0,ferrari,ferrari-458-italia,gaz,26000,2013,4497,red,2.0,30
20331,20331,355c6bb661177459eb8ac888072138a46d33d738,11,business,18200.0,audi,audi-a3,diesel,133727,2015,1598,other,,7
20332,20332,fa776564bd931e1b09fe7d8fc128b53c2648339e,1,business,9950.0,mercedes-benz,mercedes-benz-e-220,diesel,368000,2004,2200,blue,4.0,11
20333,20333,202ec1a750a620bfd5a296e20eea202aec047513,15,business,13900.0,dacia,dacia-sandero,diesel,30035,2014,1500,white,,66
20334,20334,3602365566cb8e2b7b45b296de38e591f57b995d,10,business,19850.0,fiat,fiat-tipo,diesel,16666,2017,1248,white,,40
20335,20335,a2701183b047470817aef9c3e7d5c8b1f0cc773c,14,business,14650.0,opel,opel-corsa,diesel,22000,2017,1248,white,,15
20336,20336,7c61dddcdb26ceda5ccdfee52d9c14ea862f58ee,11,business,5000.0,chevrolet,chevrolet-camaro,gaz,80000,2011,6200,white,4.0,300
20337,20337,a719a5daf66539887f0e3ca672dc412a94e6cc4d,3,private,3600.0,lancia,lancia-ypsilon,diesel,155700,2005,1248,red,,18
20338,20338,3b524b6c77fc982a76e4ec45be67479c73051495,13,private,33750.0,volvo,volvo-xc-60,diesel,119000,2014,2000,white,,66
20339,20339,af80dfe0a8a76c736af187879c51f22248dccd7b,15,business,27990.0,peugeot,peugeot-3008,diesel,25500,2017,1560,white,,27
20340,20340,cd8821a07ea90235495c0a328fafc4a1d0884841,11,business,37800.0,bmw,bmw-525,diesel,97998,2015,1995,other,,11
20341,20341,c7e364455bf322af12b1622c198a38ee9dc48a7d,11,business,29400.0,bmw,bmw-520,diesel,81906,2013,1995,other,,84
20342,20342,ccab7542214a68f310656cf3a00d300b6e7e4667,10,business,14500.0,vw,vw-passat-variant,diesel,80000,2013,1600,blue,,79
20343,20343,f8d5b7e413d2e1ca83d95de65b4d5f2863fd5b4b,8,business,20900.0,bmw,bmw-520,diesel,154000,2010,1995,blue,,266
20344,20344,b4b5a3fe6f7b23a128cc9255cc32592fe21ff88a,0,business,16000.0,opel,opel-corsa,diesel,23328,2017,1248,other,,51
20345,20345,cf7fdf56ac0398d95cf25a96374db5b7237dc14f,16,business,319995.0,lamborghini,lamborghini-urus,gaz,10,2018,3998,yellow,4.0,28
20346,20346,b9d686e5c439fbc32e13976798468e446260200c,11,private,7500.0,mercedes-benz,mercedes-benz-clk-200,gpl,216000,2003,1800,blue,4.0,19
20347,20347,834639ceddf6d8a1e3360df2fca8b5d5292b4c32,13,business,18500.0,renault,renault-captur,diesel,10517,2017,1461,red,,52
20348,20348,f1641e022babf0baf95d8e27eeb66c0ba2434bfd,14,business,9500.0,ford,ford-fiesta,gaz,96000,2010,1242,white,,16
20349,20349,a8485469d4ee00cb2afe7618f72c9756ef7b16d8,11,business,6400.0,peugeot,peugeot-207,diesel,185460,2007,1400,red,,100
20350,20350,9d4f0ff30a8e332a7acef1d9374728701c081020,17,business,18990.0,bmw,bmw-320,diesel,124560,2008,1995,white,,41
20351,20351,5ba865691bbd929b514b7a8c0153fcc780d11863,13,business,19950.0,renault,renault-kadjar,diesel,30250,2015,1500,blue,,9
20352,20352,ebc13322b89e8bec1331d3ccd876eb72c4b13acd,11,business,13900.0,peugeot,peugeot-308-sw,diesel,140000,2015,1600,white,,252
20353,20353,d14043f0203f259d271b19ab84cc355d673380e8,11,business,4490.0,vw,vw-golf,gaz,180000,2005,1400,blue,,65
20354,20354,0b0a38051f1892d4600c7c60ee0930363ceb6464,1,business,9999.0,citroen,citroen-c4-grand-picasso,diesel,119324,2007,110,golden,7.0,21
20355,20355,32e40ef5ebb5380467642e9491fa623c50bb4d9c,11,business,48450.0,outra-nao-listada,outra-nao-listada-caterham,gaz,1,2018,1995,green,2.0,122
20356,20356,647ecd6eed934b0866d93082bedd66d068bb1cea,11,business,20150.0,renault,renault-megane,diesel,36462,2016,1461,white,,56
